Date,Open,High,Low,Close,Volume
2026-04-28 17:10:00,259.4,259.4,259.35,259.4,5183
2026-04-28 17:11:00,259.27,259.27,259.27,259.27,161
2026-04-28 17:12:00,259.27,259.27,259.1556,259.1556,3462
2026-04-28 17:13:00,259.0,259.0,259.0,259.0,200
2026-04-28 17:14:00,259.1146,259.1146,259.0,259.0,1732
2026-04-28 17:15:00,259.189,259.189,259.189,259.189,500
2026-04-28 17:16:00,259.04,259.04,259.04,259.04,202
2026-04-28 17:18:00,259.1993,259.1993,259.02,259.07,929
2026-04-28 17:19:00,258.9242,259.07,258.9242,259.07,344
2026-04-28 17:20:00,259.04,259.04,259.04,259.04,100
2026-04-28 17:21:00,259.07,259.13,259.07,259.13,257
2026-04-28 17:22:00,259.1275,259.1275,259.1275,259.1275,143
2026-04-28 17:23:00,259.01,259.01,259.01,259.01,397
2026-04-28 17:24:00,259.13,259.13,259.1,259.1,610
2026-04-28 17:25:00,259.13,259.2,259.13,259.2,2020
2026-04-28 17:27:00,259.11,259.2,259.0067,259.0067,500
2026-04-28 17:28:00,259.2,259.2,259.0078,259.0078,200
2026-04-28 17:29:00,259.2,259.2,259.2,259.2,100
2026-04-28 17:31:00,259.13,259.2,259.13,259.2,1028
2026-04-28 17:32:00,259.058,259.058,259.058,259.058,226
2026-04-28 17:33:00,259.2,259.2,259.2,259.2,110
2026-04-28 17:34:00,259.1,259.1,259.1,259.1,200
2026-04-28 17:35:00,259.0626,259.1,259.0626,259.1,254
2026-04-28 17:36:00,259.0704,259.0704,259.0704,259.0704,100
2026-04-28 17:38:00,259.1,259.12,259.01,259.01,1389
2026-04-28 17:39:00,259.04,259.04,259.04,259.04,204
2026-04-28 17:41:00,259.0,259.01,259.0,259.01,699
2026-04-28 17:43:00,259.08,259.1851,259.08,259.1851,520
2026-04-28 17:45:00,259.1003,259.15,259.1003,259.15,200
2026-04-28 17:46:00,259.17,259.17,259.15,259.15,251
2026-04-28 17:47:00,259.15,259.15,259.1013,259.15,3038
2026-04-28 17:49:00,259.13,259.13,259.13,259.13,100
2026-04-28 17:51:00,259.13,259.13,259.1299,259.1299,320
2026-04-28 17:52:00,259.1205,259.13,259.1205,259.13,2130
2026-04-28 17:53:00,259.1986,259.2,259.15,259.15,2472
2026-04-28 17:55:00,259.2,259.2,259.2,259.2,350
2026-04-28 17:56:00,259.1675,259.1675,259.15,259.15,200
2026-04-28 17:58:00,259.15,259.1935,259.15,259.1935,300
2026-04-28 18:00:00,259.3,259.3,259.2992,259.2992,1457
2026-04-28 18:01:00,259.29,259.4,259.29,259.4,818
2026-04-28 18:04:00,259.4,259.4,259.4,259.4,100
2026-04-28 18:07:00,259.2004,259.2004,259.2004,259.2004,940
2026-04-28 18:08:00,259.3,259.3,259.3,259.3,1131
2026-04-28 18:10:00,259.35,259.35,259.35,259.35,108
2026-04-28 18:13:00,259.35,259.3615,259.35,259.3615,600
2026-04-28 18:14:00,259.36,259.36,259.36,259.36,564
2026-04-28 18:15:00,259.35,259.35,259.35,259.35,109
2026-04-28 18:16:00,259.35,259.35,259.35,259.35,200
2026-04-28 18:17:00,259.21,259.2563,259.21,259.2563,443
2026-04-28 18:18:00,259.2364,259.2364,259.2364,259.2364,500
2026-04-28 18:20:00,259.3,259.3,259.3,259.3,100
2026-04-28 18:21:00,259.31,259.4,259.31,259.4,1005
2026-04-28 18:22:00,259.4,259.4,259.4,259.4,100
2026-04-28 18:23:00,259.3,259.3,259.3,259.3,100
2026-04-28 18:27:00,259.2,259.39,259.2,259.39,750
2026-04-28 18:28:00,259.35,259.35,259.16,259.16,689
2026-04-28 18:29:00,259.274,259.274,259.274,259.274,250
2026-04-28 18:31:00,259.38,259.39,259.38,259.39,300
2026-04-28 18:33:00,259.3996,259.3996,259.3996,259.3996,488
2026-04-28 18:35:00,259.39,259.4,259.385,259.385,1185
2026-04-28 18:36:00,259.37,259.37,259.35,259.35,380
2026-04-28 18:39:00,259.3997,259.4,259.38,259.38,524
2026-04-28 18:40:00,259.32,259.32,259.32,259.32,100
2026-04-28 18:41:00,259.3999,259.4,259.3999,259.4,462
2026-04-28 18:42:00,259.44,259.44,259.44,259.44,100
2026-04-28 18:43:00,259.45,259.45,259.45,259.45,200
2026-04-28 18:44:00,259.49,259.49,259.49,259.49,100
2026-04-28 18:45:00,259.49,259.49,259.49,259.49,1359
2026-04-28 18:47:00,259.487,259.487,259.487,259.487,500
2026-04-28 18:48:00,259.4,259.4,259.4,259.4,200
2026-04-28 18:50:00,259.3,259.5,259.3,259.36,1500
2026-04-28 18:51:00,259.36,259.3996,259.36,259.3996,1641
2026-04-28 18:52:00,259.3986,259.3986,259.3986,259.3986,150
2026-04-28 18:53:00,259.5,259.5,259.5,259.5,165
2026-04-28 18:54:00,259.4,259.4,259.3925,259.4,696
2026-04-28 18:55:00,259.4625,259.4625,259.2527,259.2527,1648
2026-04-28 18:56:00,259.28,259.3,259.25,259.3,1130
2026-04-28 18:57:00,259.38,259.38,259.38,259.38,100
2026-04-28 18:58:00,259.4,259.4,259.25,259.25,650
2026-04-28 18:59:00,259.25,259.3318,259.25,259.3318,1000
2026-04-28 19:00:00,259.33,259.34,259.33,259.34,600
2026-04-28 19:01:00,259.35,259.35,259.35,259.35,539
2026-04-28 19:02:00,259.3312,259.3312,259.331,259.331,200
2026-04-28 19:03:00,259.45,259.45,259.45,259.45,100
2026-04-28 19:05:00,259.31,259.31,259.31,259.31,119
2026-04-28 19:06:00,259.25,259.34,259.25,259.3,449
2026-04-28 19:07:00,259.3,259.3,259.3,259.3,300
2026-04-28 19:09:00,259.2712,259.2712,259.2712,259.2712,100
2026-04-28 19:12:00,259.3499,259.3499,259.26,259.26,2107
2026-04-28 19:13:00,259.34,259.34,259.34,259.34,100
2026-04-28 19:15:00,259.2658,259.2658,259.2658,259.2658,150
2026-04-28 19:16:00,259.29,259.31,259.29,259.31,725
2026-04-28 19:18:00,259.26,259.26,259.26,259.26,120
2026-04-28 19:19:00,259.33,259.35,259.33,259.35,1797
2026-04-28 19:20:00,259.34,259.34,259.3,259.3,580
2026-04-28 19:21:00,259.33,259.33,259.3,259.3009,1880
2026-04-28 19:22:00,259.4594,259.4596,259.3965,259.4,3450
2026-04-28 19:23:00,259.39,259.4,259.39,259.4,1330
2026-04-28 19:24:00,259.46,259.46,259.46,259.46,452
2026-04-28 19:25:00,259.5,259.5,259.5,259.5,150
2026-04-28 19:26:00,259.5,259.5,259.5,259.5,200
2026-04-28 19:30:00,259.5,259.5,259.4998,259.4998,200
2026-04-28 19:31:00,259.5,259.59,259.5,259.59,1172
2026-04-28 19:32:00,259.5,259.5,259.5,259.5,100
2026-04-28 19:37:00,259.6,259.6,259.6,259.6,1000
2026-04-28 19:40:00,259.58,259.6,259.58,259.5999,1570
2026-04-28 19:41:00,259.55,259.55,259.55,259.55,100
2026-04-28 19:42:00,259.5083,259.5083,259.5083,259.5083,140
2026-04-28 19:44:00,259.5992,259.5992,259.5992,259.5992,500
2026-04-28 19:46:00,259.6,259.6,259.6,259.6,309
2026-04-28 19:48:00,259.58,259.58,259.58,259.58,1445
2026-04-28 19:49:00,259.58,259.58,259.5799,259.5799,952
2026-04-28 19:50:00,259.5,259.5001,259.5,259.5001,900
2026-04-28 19:51:00,259.5,259.5104,259.5,259.5,470
2026-04-28 19:52:00,259.57,259.58,259.57,259.58,962
2026-04-28 19:53:00,259.58,259.58,259.55,259.55,530
2026-04-28 19:55:00,259.6,259.6,259.517,259.6,865
2026-04-28 19:56:00,259.6,259.6,259.6,259.6,2590
2026-04-28 19:57:00,259.64,259.65,259.64,259.65,350
2026-04-28 19:58:00,259.68,259.68,259.65,259.65,200
2026-04-28 19:59:00,259.66,259.6694,259.6599,259.6694,715
2026-04-29 04:00:00,260.1,261.17,260.0,260.0,22062
2026-04-29 04:01:00,260.0,260.97,260.0,260.95,3268
2026-04-29 04:02:00,260.33,260.4,260.33,260.4,1380
2026-04-29 04:03:00,260.35,260.4,260.2,260.2,517
2026-04-29 04:05:00,260.0,260.0,259.9,259.9,2379
2026-04-29 04:06:00,259.88,259.88,259.6,259.67,1533
2026-04-29 04:07:00,259.65,260.99,259.64,260.99,483
2026-04-29 04:08:00,260.5,261.14,260.5,261.14,498
2026-04-29 04:10:00,259.63,259.63,259.63,259.63,193
2026-04-29 04:11:00,259.5,259.5,259.5,259.5,100
2026-04-29 04:12:00,259.5,259.5,259.5,259.5,100
2026-04-29 04:13:00,259.7,259.71,259.7,259.71,472
2026-04-29 04:14:00,259.7,259.7,259.7,259.7,350
2026-04-29 04:16:00,259.8,259.8,259.68,259.7,763
2026-04-29 04:19:00,259.71,259.71,259.6,259.6,5625
2026-04-29 04:20:00,259.75,259.75,259.75,259.75,209
2026-04-29 04:21:00,259.74,259.8,259.74,259.8,674
2026-04-29 04:22:00,259.81,259.82,259.81,259.81,864
2026-04-29 04:23:00,259.74,259.74,259.74,259.74,100
2026-04-29 04:25:00,259.72,259.77,259.69,259.69,1275
2026-04-29 04:26:00,259.75,259.77,259.75,259.77,1078
2026-04-29 04:29:00,259.97,259.98,259.97,259.97,953
2026-04-29 04:30:00,259.9947,260.0,259.9947,260.0,1370
2026-04-29 04:31:00,259.782,259.782,259.782,259.782,101
2026-04-29 04:32:00,259.9,259.9,259.9,259.9,100
2026-04-29 04:33:00,259.77,259.77,259.77,259.77,11839
2026-04-29 04:34:00,259.75,259.75,259.56,259.56,980
2026-04-29 04:36:00,259.61,259.61,259.56,259.56,200
2026-04-29 04:37:00,259.57,259.57,259.5,259.5,1920
2026-04-29 04:38:00,259.35,259.35,259.35,259.35,117
2026-04-29 04:40:00,259.35,259.35,259.2,259.2,800
2026-04-29 04:41:00,259.2,259.3,259.2,259.3,9688
2026-04-29 04:45:00,259.55,259.6,259.55,259.56,2323
2026-04-29 04:46:00,259.6,259.8,259.58,259.8,2877
2026-04-29 04:49:00,259.51,259.51,259.51,259.51,200
2026-04-29 04:53:00,259.55,259.55,259.55,259.55,100
2026-04-29 04:55:00,259.51,259.64,259.51,259.64,589
2026-04-29 04:56:00,259.62,259.62,259.62,259.62,195
2026-04-29 04:57:00,259.54,259.54,259.32,259.32,257
2026-04-29 05:00:00,259.51,259.51,259.51,259.51,300
2026-04-29 05:03:00,259.51,259.51,259.51,259.51,100
2026-04-29 05:05:00,259.5,259.7,259.5,259.7,888
2026-04-29 05:08:00,259.59,259.59,259.59,259.59,100
2026-04-29 05:09:00,259.64,259.64,259.59,259.59,300
2026-04-29 05:10:00,259.59,259.59,259.59,259.59,100
2026-04-29 05:11:00,259.59,259.59,259.59,259.59,100
2026-04-29 05:12:00,259.6,259.6,259.6,259.6,100
2026-04-29 05:15:00,259.55,259.55,259.55,259.55,230
2026-04-29 05:20:00,259.69,259.69,259.5,259.5,1105
2026-04-29 05:21:00,259.5,259.5,259.44,259.44,200
2026-04-29 05:23:00,259.44,259.44,259.4,259.4,420
2026-04-29 05:28:00,259.47,259.59,259.32,259.32,422
2026-04-29 05:30:00,259.54,259.54,259.54,259.54,129
2026-04-29 05:32:00,259.5,259.6,259.5,259.6,398
2026-04-29 05:35:00,259.52,259.52,259.52,259.52,100
2026-04-29 05:36:00,259.64,259.64,259.59,259.59,200
2026-04-29 05:38:00,259.47,259.47,259.45,259.45,1434
2026-04-29 05:39:00,259.31,259.31,259.31,259.31,140
2026-04-29 05:40:00,259.04,259.04,259.02,259.02,200
2026-04-29 05:41:00,259.18,259.44,259.18,259.18,1050
2026-04-29 05:42:00,259.0762,259.7,259.0185,259.0185,2740
2026-04-29 05:44:00,259.09,259.09,259.09,259.09,100
2026-04-29 05:48:00,259.05,259.05,259.05,259.05,100
2026-04-29 05:52:00,259.27,259.7,259.27,259.7,300
2026-04-29 05:53:00,259.5,259.5,259.5,259.5,151
2026-04-29 05:56:00,259.21,259.21,259.21,259.21,150
2026-04-29 05:57:00,259.13,259.54,259.13,259.54,200
2026-04-29 06:00:00,259.0878,259.0878,259.0,259.0,690
2026-04-29 06:01:00,259.18,259.35,259.18,259.35,200
2026-04-29 06:03:00,259.2,259.3,259.2,259.3,1054
2026-04-29 06:05:00,259.2,259.21,259.2,259.21,258
2026-04-29 06:07:00,259.24,259.24,259.24,259.24,132
2026-04-29 06:08:00,259.48,259.66,259.25,259.44,1131
2026-04-29 06:10:00,259.29,260.0,259.27,259.3,13857
2026-04-29 06:11:00,259.48,259.48,259.48,259.48,200
2026-04-29 06:12:00,259.51,259.51,259.49,259.49,421
2026-04-29 06:14:00,259.44,259.71,259.4,259.71,2824
2026-04-29 06:15:00,259.7649,259.7649,259.7649,259.7649,498
2026-04-29 06:18:00,259.71,259.8,259.71,259.8,619
2026-04-29 06:19:00,259.89,259.89,259.89,259.89,100
2026-04-29 06:20:00,259.86,259.89,259.86,259.89,2876
2026-04-29 06:21:00,259.89,259.89,259.89,259.89,500
2026-04-29 06:22:00,259.8406,259.88,259.8248,259.8248,1450
2026-04-29 06:23:00,259.88,259.88,259.88,259.88,250
2026-04-29 06:24:00,259.99,259.99,259.86,259.86,270
2026-04-29 06:25:00,259.8,259.8,259.8,259.8,113
2026-04-29 06:26:00,259.86,259.86,259.86,259.86,100
2026-04-29 06:27:00,259.8,259.8,259.76,259.8,1849
2026-04-29 06:28:00,259.6,259.6,259.6,259.6,177
2026-04-29 06:30:00,259.61,259.61,259.61,259.61,150
2026-04-29 06:31:00,259.66,259.8,259.66,259.66,979
2026-04-29 06:32:00,259.8,259.8,259.8,259.8,446
2026-04-29 06:33:00,259.8,259.8,259.79,259.8,408
2026-04-29 06:34:00,259.62,259.62,259.62,259.62,268
2026-04-29 06:39:00,259.78,259.78,259.78,259.78,100
2026-04-29 06:40:00,259.8,259.8,259.8,259.8,106
2026-04-29 06:41:00,259.8,259.8,259.62,259.62,782
2026-04-29 06:42:00,259.97,259.97,259.97,259.97,450
2026-04-29 06:43:00,259.66,259.85,259.56,259.85,5460
2026-04-29 06:46:00,259.81,259.81,259.78,259.78,392
2026-04-29 06:47:00,259.75,259.85,259.75,259.85,1531
2026-04-29 06:49:00,259.73,259.73,259.73,259.73,358
2026-04-29 06:52:00,259.82,259.82,259.82,259.82,100
2026-04-29 06:53:00,259.78,259.78,259.78,259.78,100
2026-04-29 06:56:00,259.68,259.68,259.68,259.68,100
2026-04-29 06:58:00,259.61,259.61,259.55,259.55,668
2026-04-29 06:59:00,259.56,259.56,259.56,259.56,200
2026-04-29 07:00:00,259.68,259.78,259.51,259.51,3250
2026-04-29 07:01:00,259.6,259.7863,259.59,259.6,1718
2026-04-29 07:02:00,259.5,259.7337,259.5,259.7337,1515
2026-04-29 07:03:00,259.8,259.8,259.8,259.8,100
2026-04-29 07:04:00,259.5,259.8197,259.4,259.56,2945
2026-04-29 07:05:00,259.5,259.64,259.2,259.23,4428
2026-04-29 07:06:00,259.23,259.23,259.23,259.23,100
2026-04-29 07:07:00,259.08,259.14,258.91,259.14,600
2026-04-29 07:09:00,259.2,259.33,259.19,259.19,500
2026-04-29 07:10:00,259.33,259.33,259.03,259.03,3750
2026-04-29 07:11:00,259.01,259.17,259.01,259.1682,300
2026-04-29 07:12:00,259.12,259.51,259.12,259.51,408
2026-04-29 07:13:00,259.222,259.45,259.222,259.45,1200
2026-04-29 07:14:00,259.56,259.56,259.45,259.56,2060
2026-04-29 07:15:00,259.556,259.8,259.5,259.5,3986
2026-04-29 07:16:00,259.49,259.6,259.49,259.59,300
2026-04-29 07:17:00,259.55,259.79,259.55,259.65,2404
2026-04-29 07:19:00,259.69,259.71,259.6,259.71,444
2026-04-29 07:20:00,259.7117,259.7117,259.36,259.36,300
2026-04-29 07:21:00,259.55,259.55,259.2111,259.2111,400
2026-04-29 07:22:00,259.46,259.46,259.46,259.46,100
2026-04-29 07:23:00,259.45,259.45,259.26,259.26,885
2026-04-29 07:24:00,259.62,259.62,259.62,259.62,500
2026-04-29 07:25:00,259.35,259.35,259.31,259.31,300
2026-04-29 07:26:00,259.41,259.41,259.21,259.21,300
2026-04-29 07:27:00,259.42,259.42,259.42,259.42,160
2026-04-29 07:28:00,259.42,259.42,259.42,259.42,100
2026-04-29 07:29:00,259.25,259.25,259.25,259.25,125
2026-04-29 07:30:00,259.14,259.14,259.14,259.14,100
2026-04-29 07:31:00,259.65,259.65,259.65,259.65,100
2026-04-29 07:32:00,259.2,259.3388,259.19,259.3388,550
2026-04-29 07:33:00,259.2499,259.2499,259.0,259.0,1302
2026-04-29 07:34:00,259.1,259.22,259.1,259.22,2017
2026-04-29 07:35:00,259.1,259.2,259.1,259.2,467
2026-04-29 07:36:00,259.1,259.6,259.1,259.6,660
2026-04-29 07:38:00,259.3549,259.3549,259.35,259.35,375
2026-04-29 07:39:00,259.11,259.31,259.0574,259.3,800
2026-04-29 07:40:00,259.25,259.3,259.0,259.0,3071
2026-04-29 07:42:00,259.3536,259.3536,258.674,258.76,3735
2026-04-29 07:43:00,258.8,258.95,258.8,258.95,984
2026-04-29 07:44:00,259.0,259.15,258.94,259.15,3119
2026-04-29 07:46:00,259.0,259.0,258.87,258.87,1016
2026-04-29 07:47:00,258.78,258.79,258.77,258.77,1497
2026-04-29 07:50:00,258.65,258.96,258.65,258.96,800
2026-04-29 07:51:00,259.0,259.05,258.8738,259.04,1821
2026-04-29 07:52:00,259.0991,259.0991,259.0991,259.0991,500
2026-04-29 07:53:00,259.1,259.16,259.04,259.15,1422
2026-04-29 07:54:00,259.0,259.0,259.0,259.0,530
2026-04-29 07:55:00,259.0,259.2,259.0,259.2,856
2026-04-29 07:56:00,259.0,259.1,259.0,259.0825,1594
2026-04-29 07:57:00,259.28,259.4,259.28,259.39,1700
2026-04-29 07:58:00,259.46,259.5,259.2,259.2,714
2026-04-29 07:59:00,259.46,259.46,259.46,259.46,100
2026-04-29 08:00:00,259.3,259.3244,259.2,259.22,1455
2026-04-29 08:01:00,259.3473,259.35,259.3146,259.3146,2200
2026-04-29 08:02:00,259.31,259.39,259.31,259.39,469
2026-04-29 08:03:00,259.28,259.32,259.22,259.22,742
2026-04-29 08:04:00,259.5,259.5,259.22,259.25,1341
2026-04-29 08:05:00,259.22,259.22,259.21,259.21,1188
2026-04-29 08:06:00,259.21,259.31,259.2,259.31,630
2026-04-29 08:07:00,259.2142,259.37,259.2142,259.37,200
2026-04-29 08:08:00,259.3805,259.3805,259.3805,259.3805,485
2026-04-29 08:09:00,259.3,259.35,259.26,259.26,2352
2026-04-29 08:10:00,259.37,259.37,259.37,259.37,100
2026-04-29 08:11:00,259.352,259.38,259.3,259.38,345
2026-04-29 08:12:00,259.31,259.31,259.3,259.3,1671
2026-04-29 08:13:00,259.28,259.28,259.25,259.28,502
2026-04-29 08:14:00,259.21,259.22,259.1,259.1,750
2026-04-29 08:15:00,259.0721,259.11,259.0721,259.11,300
2026-04-29 08:17:00,259.22,259.22,259.22,259.22,300
2026-04-29 08:18:00,259.25,259.49,259.2,259.29,3761
2026-04-29 08:19:00,259.499,259.499,259.45,259.4574,674
2026-04-29 08:20:00,259.37,259.37,259.31,259.31,835
2026-04-29 08:21:00,259.405,259.409,259.405,259.409,275
2026-04-29 08:22:00,259.45,259.5,259.25,259.36,2109
2026-04-29 08:23:00,259.21,259.21,259.21,259.21,168
2026-04-29 08:24:00,259.47,259.47,259.47,259.47,100
2026-04-29 08:25:00,259.4494,259.4494,259.33,259.33,500
2026-04-29 08:26:00,259.32,259.32,259.3,259.3,714
2026-04-29 08:27:00,259.41,259.4101,259.41,259.4101,600
2026-04-29 08:28:00,259.4843,259.4843,259.41,259.41,350
2026-04-29 08:29:00,259.41,259.41,259.41,259.41,296
2026-04-29 08:30:00,259.2151,259.37,259.21,259.37,1400
2026-04-29 08:31:00,259.3,259.3,259.0,259.09,8007
2026-04-29 08:32:00,259.11,259.2,259.11,259.17,453
2026-04-29 08:33:00,259.26,259.26,259.26,259.26,100
2026-04-29 08:34:00,259.0,259.0,258.9,258.9,4086
2026-04-29 08:35:00,259.0,259.0,258.9,258.9,1992
2026-04-29 08:36:00,259.02,259.02,259.0,259.0,468
2026-04-29 08:37:00,258.95,259.0,258.9,259.0,1592
2026-04-29 08:38:00,259.06,259.1,258.99,259.0,2770
2026-04-29 08:39:00,258.9,258.98,258.9,258.98,650
2026-04-29 08:40:00,258.99,259.02,258.99,259.02,200
2026-04-29 08:41:00,259.1,259.15,259.1,259.15,700
2026-04-29 08:42:00,259.11,259.11,259.11,259.11,100
2026-04-29 08:44:00,259.24,259.25,259.24,259.25,230
2026-04-29 08:45:00,259.1783,259.19,259.1,259.19,4652
2026-04-29 08:46:00,259.22,259.26,259.19,259.19,770
2026-04-29 08:47:00,259.1,259.1,259.08,259.08,815
2026-04-29 08:48:00,259.08,259.1495,259.021,259.08,684
2026-04-29 08:49:00,259.1653,259.1653,259.0,259.0,2123
2026-04-29 08:50:00,258.9992,258.9992,258.9992,258.9992,300
2026-04-29 08:51:00,258.913,258.95,258.89,258.9,1876
2026-04-29 08:53:00,258.9922,258.9922,258.97,258.97,2200
2026-04-29 08:54:00,258.94,258.95,258.87,258.87,1216
2026-04-29 08:56:00,258.87,258.9295,258.87,258.9295,210
2026-04-29 08:57:00,258.93,258.93,258.93,258.93,196
2026-04-29 08:58:00,259.0,259.0,258.9756,258.9756,400
2026-04-29 08:59:00,259.0426,259.0426,258.99,258.99,200
2026-04-29 09:00:00,259.04,259.1,258.96,258.96,2990
2026-04-29 09:01:00,258.91,258.91,258.82,258.82,2732
2026-04-29 09:02:00,258.8517,258.9,258.85,258.9,956
2026-04-29 09:03:00,258.87,258.87,258.8,258.8,200
2026-04-29 09:04:00,258.8261,258.8261,258.8,258.8,273
2026-04-29 09:05:00,258.77,258.77,258.77,258.77,328
2026-04-29 09:06:00,258.77,258.77,258.62,258.74,5295
2026-04-29 09:07:00,259.0,259.0,258.7,259.0,339
2026-04-29 09:08:00,258.9826,258.9826,258.909,258.96,1223
2026-04-29 09:09:00,258.76,258.88,258.76,258.8613,954
2026-04-29 09:10:00,258.87,258.87,258.87,258.87,100
2026-04-29 09:11:00,258.84,258.88,258.8,258.88,1002
2026-04-29 09:13:00,258.8785,259.0,258.8785,259.0,2240
2026-04-29 09:14:00,258.9032,259.0,258.9032,258.95,400
2026-04-29 09:15:00,259.0,259.14,258.95,259.1,8416
2026-04-29 09:16:00,259.1,259.13,259.1,259.13,1034
2026-04-29 09:17:00,259.0547,259.0547,259.05,259.05,642
2026-04-29 09:18:00,259.02,259.14,259.0,259.14,1055
2026-04-29 09:19:00,259.16,259.1997,259.0,259.06,12344
2026-04-29 09:20:00,259.0,259.0,258.83,258.91,4276
2026-04-29 09:21:00,258.96,258.96,258.83,258.83,1600
2026-04-29 09:22:00,258.83,258.83,258.75,258.78,1925
2026-04-29 09:23:00,258.81,258.84,258.73,258.84,1676
2026-04-29 09:24:00,258.74,258.96,258.74,258.96,629
2026-04-29 09:25:00,258.96,258.96,258.5,258.5,3876
2026-04-29 09:26:00,258.48,258.552,258.4,258.4,1956
2026-04-29 09:27:00,258.37,258.45,257.75,258.08,12258
2026-04-29 09:28:00,258.01,258.08,257.5,257.81,15193
2026-04-29 09:29:00,257.81,258.09,257.7003,258.0,11474
2026-04-29 09:30:00,258.0,259.29,257.85,258.15,1195374
2026-04-29 09:31:00,258.14,259.4575,257.85,259.28,222375
2026-04-29 09:32:00,259.26,259.3,257.8,258.01,163815
2026-04-29 09:33:00,258.01,258.32,257.7,257.97,142716
2026-04-29 09:34:00,258.05,258.46,257.955,258.2699,113344
2026-04-29 09:35:00,258.235,258.31,257.91,258.085,142192
2026-04-29 09:36:00,258.09,259.2399,258.08,259.18,160868
2026-04-29 09:37:00,259.17,259.4,258.58,259.15,130135
2026-04-29 09:38:00,259.15,259.16,258.61,258.77,105705
2026-04-29 09:39:00,258.81,259.24,258.765,259.121,100816
2026-04-29 09:40:00,259.12,259.12,258.69,258.96,132394
2026-04-29 09:41:00,258.93,259.46,258.85,259.46,159535
2026-04-29 09:42:00,259.45,259.68,259.34,259.645,146024
2026-04-29 09:43:00,259.63,260.18,259.54,260.005,162302
2026-04-29 09:44:00,259.975,260.74,259.85,260.62,240659
2026-04-29 09:45:00,260.62,260.67,260.08,260.13,281700
2026-04-29 09:46:00,260.1,261.0,260.035,260.7099,240442
2026-04-29 09:47:00,260.69,260.84,260.295,260.35,158755
2026-04-29 09:48:00,260.35,260.52,260.0301,260.38,126849
2026-04-29 09:49:00,260.41,261.055,260.39,260.93,181199
2026-04-29 09:50:00,260.96,261.68,260.7925,261.6301,197217
2026-04-29 09:51:00,261.67,261.732,261.11,261.46,164519
2026-04-29 09:52:00,261.455,261.455,261.12,261.19,128066
2026-04-29 09:53:00,261.2,261.6,261.1,261.53,224080
2026-04-29 09:54:00,261.53,261.92,261.2,261.88,195816
2026-04-29 09:55:00,261.87,261.99,261.44,261.47,139302
2026-04-29 09:56:00,261.45,261.99,261.32,261.65,143741
2026-04-29 09:57:00,261.6596,262.05,261.64,261.9101,127180
2026-04-29 09:58:00,261.9,262.2499,261.86,262.23,104575
2026-04-29 09:59:00,262.19,262.76,262.06,262.63,174078
2026-04-29 10:00:00,262.63,262.81,262.31,262.49,198291
2026-04-29 10:01:00,262.46,262.76,262.3101,262.3151,114832
2026-04-29 10:02:00,262.325,262.5396,261.85,262.3,202224
2026-04-29 10:03:00,262.315,262.48,262.0,262.38,159038
2026-04-29 10:04:00,262.36,262.97,262.33,262.947,169124
2026-04-29 10:05:00,262.955,263.04,262.69,262.8916,178998
2026-04-29 10:06:00,262.915,263.47,262.84,263.153,196332
2026-04-29 10:07:00,263.2,263.24,262.79,262.925,170991
2026-04-29 10:08:00,262.975,263.46,262.899,262.98,115119
2026-04-29 10:09:00,262.96,263.32,262.87,263.26,124211
2026-04-29 10:10:00,263.265,263.5599,263.11,263.52,125625
2026-04-29 10:11:00,263.52,264.08,263.52,264.01,246384
2026-04-29 10:12:00,264.015,264.0797,263.58,263.805,147734
2026-04-29 10:13:00,263.78,264.0,263.56,263.81,121310
2026-04-29 10:14:00,263.8,263.96,263.39,263.96,123178
2026-04-29 10:15:00,263.945,264.01,263.5601,263.96,101629
2026-04-29 10:16:00,263.96,264.2799,263.94,264.14,133231
2026-04-29 10:17:00,264.145,264.27,263.81,263.8575,142741
2026-04-29 10:18:00,263.875,264.11,263.74,263.835,109692
2026-04-29 10:19:00,263.835,264.11,263.6901,264.015,97008
2026-04-29 10:20:00,264.015,264.19,263.57,263.665,119350
2026-04-29 10:21:00,263.69,263.92,263.5001,263.7401,151283
2026-04-29 10:22:00,263.805,263.95,263.52,263.69,186374
2026-04-29 10:23:00,263.688,264.33,263.43,264.26,128849
2026-04-29 10:24:00,264.27,264.3699,264.1,264.34,124121
2026-04-29 10:25:00,264.345,264.89,264.345,264.705,319935
2026-04-29 10:26:00,264.7,264.7107,264.48,264.52,97925
2026-04-29 10:27:00,264.53,264.94,264.4136,264.94,163986
2026-04-29 10:28:00,264.9,265.41,264.755,265.41,432749
2026-04-29 10:29:00,265.425,265.77,265.19,265.4825,226277
2026-04-29 10:30:00,265.51,265.57,264.93,265.06,184625
2026-04-29 10:31:00,265.075,265.1887,264.78,265.17,133286
2026-04-29 10:32:00,265.13,265.59,264.97,265.54,133201
2026-04-29 10:33:00,265.53,265.78,265.51,265.66,96664
2026-04-29 10:34:00,265.675,265.91,265.38,265.475,97486
2026-04-29 10:35:00,265.47,265.48,265.22,265.2499,94613
2026-04-29 10:36:00,265.24,265.49,265.1901,265.24,94353
2026-04-29 10:37:00,265.219,265.595,265.14,265.33,131174
2026-04-29 10:38:00,265.33,265.46,265.25,265.36,45906
2026-04-29 10:39:00,265.36,265.57,265.35,265.3653,78654
2026-04-29 10:40:00,265.36,265.36,265.0,265.1,105680
